t,cmd_px,cmd_py,cmd_pz,cmd_qx,cmd_qy,cmd_qz,cmd_qw,cmd_jaw_sep,grip_px,grip_py,grip_pz,grip_qx,grip_qy,grip_qz,grip_qw,grip_jaw_sep,peg_px,peg_py,peg_pz,peg_qx,peg_qy,peg_qz,peg_qw,f_gripper_peg,f_peg_table,f_peg_cuboid,f_cuboid_table
56,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.0555389811175656,0.20026650831651863,0.20018388332164536,0.05085479201582722,-0.004557184612871669,-0.004822443171796901,-0.0065279434983181546,0.9999566800936638,1363.5311386448584,0.0,0.0,9.809999999908555
57,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05555826859249602,0.20026880976400835,0.20023019769900507,0.050834462366007145,-0.004281738546684552,-0.004977226462763199,-0.006533042475284851,0.9999571057239267,1360.7165064567178,0.0,0.0,9.80999999996062
58,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05557596646838155,0.2002719199530758,0.20026278757497612,0.05081774797709022,-0.004017481683725139,-0.005135299513796672,-0.006564395493365644,0.9999571977097976,1362.2087832402494,0.0,0.0,9.80999999997923
59,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05558842471314099,0.20027553657727334,0.2002874584951038,0.050804297860777184,-0.0037692614284961065,-0.00529249285812207,-0.00661182409570093,0.999957032061757,1362.877487023046,0.0,0.0,9.809999999990278
60,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055596128394959685,0.2002794800277604,0.200307788051336,0.050793491681516124,-0.00353407841364902,-0.00544715996941967,-0.006669536506819812,0.9999566770719709,1363.1585190795201,0.0,0.0,9.809999999993467
61,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055600311194413894,0.2002836386181703,0.2003256935164112,0.05078476706730855,-0.00330872840875624,-0.005598657249193761,-0.006734127689410578,0.99995617847863,1363.3098678559554,0.0,0.0,9.809999999999993
62,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05560211028267971,0.20028794251822266,0.20034224417868454,0.050777674382449456,-0.0030905406772123146,-0.005746794103584806,-0.006803509679917886,0.9999555665987808,1363.400146848772,0.0,0.0,9.810000000000027
63,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055602337772380446,0.20029234508399513,0.20035798586022602,0.050771871867274936,-0.0028778369542775194,-0.005891561377512634,-0.006876325569876461,0.9999548608340562,1363.4634379891436,0.0,0.0,9.809999999999711
64,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05560156795859077,0.20029681411811873,0.20037324281147362,0.05076709546142723,-0.002669295985348598,-0.006033041460019014,-0.006951624810953543,0.9999540750365349,1363.4890665956245,0.0,0.0,9.80999999999753
65,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.0556000171345737,0.20030132144444512,0.2003879860863308,0.05076316061022163,-0.0024653520596240423,-0.0061712599783796465,-0.007028703924634245,0.9999532163609661,1363.5335856137765,0.0,0.0,9.810000000000173
66,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055597959779177024,0.20030584977166935,0.20040234215502079,0.05075991072061654,-0.002265535610335757,-0.006306335953332352,-0.007107059186511962,0.9999522924544758,1363.5502894122994,0.0,0.0,9.810000000000395
67,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05559560422891083,0.2003103846399891,0.20041639602467878,0.05075721590160757,-0.0020692894153361303,-0.006438394109435722,-0.007186262276864197,0.999951310193199,1363.530479893691,0.0,0.0,9.810000000000867
68,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.0555704928838937,0.20031537073752828,0.20042911527435464,0.05075737397763787,-0.0019036479774202349,-0.006581863852590876,-0.007276703990994163,0.9999500511383713,1363.5940565087567,0.0,0.0,9.809999999997496
69,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05555660862868175,0.2003203437281247,0.20044292588580184,0.05075670267857305,-0.0017238996308676726,-0.0067216454737418115,-0.007367950318008811,0.9999487791683629,1361.4610579524738,0.0,0.0,9.810000000001118
70,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055513189355032896,0.20032815747294833,0.2005230163335242,0.05075478040361679,-0.0013186349503160719,-0.006869315760383324,-0.007369433511097952,0.9999483812440407,1366.0042208438845,0.0,0.0,9.810000000000544
71,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05537614744770423,0.20032438463282157,0.20038252178847907,0.05075515398240397,-0.001959123732974099,-0.006740916026048808,-0.00729806197401548,0.9999487287740068,1386.0862531005819,0.0,0.0,9.81000000000081
72,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05530840111215537,0.20032377898390122,0.20032618328801763,0.050750550882652484,-0.0022893629919078875,-0.006686381475871674,-0.007226196226254018,0.9999489152991518,1368.117351869605,0.0,0.0,9.810000000000773
73,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05528987103869079,0.20032475091876714,0.20030148690640873,0.050743350274758056,-0.002456332174646881,-0.006675510691847262,-0.007157826892251732,0.9999490834554685,1368.0721568850302,0.0,0.0,9.810000000000993
74,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055296276607734,0.20032665315987433,0.20029013365142215,0.05073519081472384,-0.0025284114982455654,-0.006680430476269489,-0.00708388051970651,0.9999493975300598,1369.557803675615,0.0,0.0,9.809999999995432
75,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055314801350161154,0.2003290110107405,0.20028362561665675,0.050726969310871554,-0.0025451054253726305,-0.006688638673859668,-0.0070052534816764074,0.9999498542300618,1370.6255425047416,0.0,0.0,9.810000000001146
76,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05533860963061782,0.20033148403658027,0.20027807108133514,0.05071906638006468,-0.002531121297685169,-0.006692159960351066,-0.0069247071052058115,0.9999504271970429,1371.4562375158969,0.0,0.0,9.809999999997515
77,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05536525630193844,0.20033390245803012,0.20027184572769863,0.05071156903192653,-0.002500509933932571,-0.006687762721498761,-0.006844236980835234,0.9999510876537918,1371.92328980849,0.0,0.0,9.810000000006186
78,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055396111930991254,0.20033612455514735,0.20026318436222668,0.05070409644549397,-0.0024585294707302517,-0.00667195044952217,-0.0067659795241010005,0.9999518299553835,1372.29479604179,0.0,0.0,9.80999999999915
79,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05542995519245713,0.20033800821106867,0.20025213644444342,0.050696483021905825,-0.002412608310199635,-0.0066423171130814305,-0.006692601345044226,0.9999526328940521,1372.7779697335043,0.0,0.0,9.810000000000459
80,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05546706709182897,0.2003394597115059,0.20023875693205248,0.050688461324662315,-0.0023679618846095644,-0.00659798537475637,-0.006626374693264947,0.9999534741696395,1373.104749008204,0.0,0.0,9.809999999996835
81,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055514648552282816,0.20034023796208048,0.20022030236839203,0.05067851685158624,-0.0023242297531163906,-0.006534033899675306,-0.006572684635527083,0.9999543510449537,1373.3073391150788,0.0,0.0,9.81000000000094
82,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.0555857208498962,0.20033919685749635,0.20019347755055392,0.05066305261044468,-0.002302369504199506,-0.006430095597173468,-0.0065581021135383,0.9999551711261588,1373.2710667346846,0.0,0.0,9.810000000001773
83,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05573240994591723,0.200318757404272,0.20007801231339006,0.05062693711598283,-0.002897234344118155,-0.005586361027524899,-0.006801432869154896,0.9999570686357249,1373.239145704722,0.0,0.0,9.810000000002937
84,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05590898323504537,0.2002446005321164,0.19962135101857537,0.050641558116209226,-0.008555652700293185,-0.0008496303649072874,-0.006862130315655329,0.9999394932207878,1373.5712920916292,5.322228982969393,0.0,9.809999999992801
85,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055716386373563055,0.20025981379167815,0.1998852095435446,0.05066149457240411,-0.007669581629829999,-0.0009127522315784047,-0.006506695464707184,0.9999490023571785,1382.3617619940885,0.0,0.0,9.810000000005868
86,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055643723823970946,0.20027644157855562,0.20001412075127284,0.0506628343891286,-0.006874698645145483,-0.000981363395800043,-0.006064215715454561,0.9999574994629423,1365.8411851409778,0.0,0.0,9.809999999995366
87,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05562077104909682,0.20029196091291881,0.20007280821378168,0.050659816345539406,-0.00626518966152827,-0.0010479380205339899,-0.005629720078007656,0.9999639770893017,1367.9920545038917,0.0,0.0,9.810000000001505
88,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055596862138586306,0.20030534567977773,0.20010214512449903,0.050659126420186565,-0.005848809144803955,-0.0010954349556058784,-0.005237013645178443,0.99996858207742,1370.8301287242555,0.0,0.0,9.81000000000027
89,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05556046701192552,0.2003173094395109,0.200124546505619,0.05066154285737598,-0.005531802276099425,-0.0011231853112635337,-0.004873386671725266,0.9999721934737399,1371.769059070126,0.0,0.0,9.809999999996878
90,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055526889661632335,0.20032828177292317,0.2001462064117206,0.05066623403267769,-0.005293891444499699,-0.001249481822197066,-0.004584960945763181,0.9999746955006791,1371.3214247099443,0.0,0.0,9.81000000000113
91,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05553791076031019,0.20033346013949246,0.20014127632875678,0.05066730882245252,-0.0050874972515425705,-0.0015118513854957272,-0.004534155678099268,0.9999756362578993,1368.1233896273584,0.0,0.0,9.810000000000947
92,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055523712528102384,0.20033850180651744,0.2001520746779524,0.05066847026295815,-0.0048878620818299315,-0.0017514548061626463,-0.00447648739289921,0.9999765008593713,1373.853269721007,0.0,0.0,9.810000000004996
93,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055512053443334236,0.20034345492434744,0.20016208325826026,0.050669117502353804,-0.004706406735354597,-0.0019924196461917777,-0.0044221244027851875,0.9999771621468968,1371.5881773572537,0.0,0.0,9.809999999996034
94,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05550363617644579,0.20034823705716218,0.20017076586901741,0.05066903570572662,-0.004537402855200225,-0.0022253977971734788,-0.004369379966442605,0.999977683800335,1371.6517920981698,0.0,0.0,9.80999999999704
95,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05549876012625013,0.20035286263593996,0.2001780756502742,0.05066830957033818,-0.004377194095694859,-0.0024504984599008467,-0.004318097330867468,0.9999780943923661,1371.7738109607658,0.0,0.0,9.810000000000821
96,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05549578200514336,0.20035733021864344,0.20018461558033415,0.0506671632740664,-0.004225472433045531,-0.0026673317835469194,-0.004268087995657607,0.9999784068412354,1372.0475624556009,0.0,0.0,9.80999999999754
97,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055495479145893596,0.20036164849126475,0.20018998371948482,0.05066560597236162,-0.004079872981499468,-0.0028760162456574205,-0.0042192790942524715,0.9999786401973466,1372.1873690511181,0.0,0.0,9.810000000005124
98,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055496470380342215,0.20036580905594698,0.2001946047003743,0.050663819026060854,-0.003941398323465914,-0.0030760661811686874,-0.004171595885250879,0.9999788002672232,1372.4679567511887,0.0,0.0,9.810000000000864
99,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05550011083418406,0.2003698164597821,0.20019779060826562,0.05066173580038384,-0.0038078780122041645,-0.0032673702230482608,-0.004124997392055779,0.9999789041541752,1372.6120743451454,0.0,0.0,9.809999999996396
100,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05550441581164494,0.2003736620792146,0.2002003429184981,0.05065955723147322,-0.0036810741789962075,-0.003449489186159562,-0.00407939951861162,0.9999789543869465,1372.9372025858147,0.0,0.0,9.810000000001327
101,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05551086931635732,0.20037635606505175,0.20020130613720033,0.05065700884015499,-0.0035784431678520206,-0.0035716253988894125,-0.004044596885240181,0.9999790395165993,1373.0736144959385,0.0,0.0,9.810000000004193
102,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05551648511171436,0.20037866531088577,0.20020143429160833,0.050654637186336775,-0.003486554893295943,-0.0036727701733180705,-0.004012583610452382,0.9999791267156526,1373.4160454280925,0.0,0.0,9.809999999996352
103,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05552399827925769,0.20038077660361633,0.2002002100014171,0.050652078163878476,-0.00339864205791012,-0.0037625125980898042,-0.003981913857019994,0.9999792183306344,1373.4177398014326,0.0,0.0,9.810000000001148
104,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055532435630416155,0.2003826733995596,0.20019785559756798,0.050649488224362035,-0.003318361718313582,-0.00384086533151746,-0.00395291880178121,0.99997930511684,1373.5437322363684,0.0,0.0,9.810000000000294
105,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.055543019757249984,0.20038434809434005,0.20019387095400037,0.050646725812584975,-0.0032436704604842967,-0.003906893263670327,-0.003925582805667972,0.9999794020811659,1373.6617182673508,0.0,0.0,9.809999999993577
106,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05555490601091671,0.20038579573146081,0.20018866786673423,0.05064387574358203,-0.0031755938090850984,-0.003960385753687321,-0.0038999250998512105,0.9999795105565199,1373.8557086286833,0.0,0.0,9.810000000008491
107,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05556732973909918,0.20038702111038012,0.20018270135248228,0.050640997790553345,-0.0031147376007872618,-0.004001704446585319,-0.003875927884660358,0.9999796307696639,1374.0410397370501,0.0,0.0,9.809999999992195
108,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.0555822326587067,0.20038801358920752,0.2001750233163237,0.05063784130206382,-0.0030586507125458604,-0.004029861371389734,-0.0038536046332923227,0.9999797770977552,1374.1444168491262,0.0,0.0,9.81000000000142
109,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.18725129115852657,1.0,0.0,0.0,6.123233995736766e-17,0.05559733894247494,0.20038878379414213,0.20016689104282684,0.0506346334437206,-0.003010327806108722,-0.004046098106684399,-0.0038330400077787098,0.9999799372091971,1374.3355439509705,0.0,0.0,9.810000000001502
